speed,rpm,fuel,lat,lon,throttle,temp,timestamp
200,5977,58.84,3.235433,5.871033,66,100,2025-12-16T20:42:17.150764
200,6000,58.81,3.235389,5.870989,68,99.91,2025-12-16T20:42:17.251664
200,5956,58.8,3.235309,5.870909,68,100,2025-12-16T20:42:17.352130
200,5970,58.75,3.235325,5.870925,66,100,2025-12-16T20:42:17.452699
198,5942,58.71,3.235312,5.870912,66,100,2025-12-16T20:42:17.553160
199,5999,58.69,3.235349,5.870949,65,100,2025-12-16T20:42:17.653933
198,5953,58.64,3.235375,5.870975,62,99.81,2025-12-16T20:42:17.754803
200,6000,58.63,3.235298,5.870898,64,99.79,2025-12-16T20:42:17.855708
200,5962,58.6,3.235327,5.870927,64,100,2025-12-16T20:42:17.956416
200,5949,58.55,3.235425,5.871025,65,100,2025-12-16T20:42:18.057038
200,5937,58.53,3.235482,5.871082,65,100,2025-12-16T20:42:18.157762
199,5945,58.49,3.23542,5.87102,64,100,2025-12-16T20:42:18.258670
198,5909,58.47,3.235379,5.870979,62,100,2025-12-16T20:42:18.359675
199,5871,58.42,3.235304,5.870904,58,100,2025-12-16T20:42:18.460697
199,5836,58.39,3.235243,5.870843,54,100,2025-12-16T20:42:18.561270
199,5798,58.35,3.235243,5.870843,49,100,2025-12-16T20:42:18.661676
200,5800,58.32,3.235335,5.870935,52,99.93,2025-12-16T20:42:18.762524
200,5777,58.29,3.235312,5.870912,47,99.78,2025-12-16T20:42:18.863234
200,5875,58.25,3.235236,5.870836,44,99.59,2025-12-16T20:42:18.963810
200,5865,58.24,3.235237,5.870837,40,99.75,2025-12-16T20:42:19.064806
199,5893,58.2,3.235164,5.870764,35,99.98,2025-12-16T20:42:19.166037
198,5936,58.17,3.235169,5.870769,39,99.85,2025-12-16T20:42:19.266764
199,5955,58.15,3.235119,5.870719,38,100,2025-12-16T20:42:19.367819
200,5994,58.11,3.235144,5.870744,38,100,2025-12-16T20:42:19.469014
200,6000,58.1,3.235172,5.870772,35,100,2025-12-16T20:42:19.569670
199,6000,58.08,3.235253,5.870853,30,100,2025-12-16T20:42:19.670373
200,6000,58.04,3.235172,5.870772,29,100,2025-12-16T20:42:19.771527
200,5978,57.99,3.235196,5.870796,29,99.97,2025-12-16T20:42:19.872507
198,6000,57.95,3.235211,5.870811,26,99.81,2025-12-16T20:42:19.973669
199,6000,57.92,3.235144,5.870744,30,99.9,2025-12-16T20:42:20.074927
199,5991,57.9,3.235056,5.870656,32,100,2025-12-16T20:42:20.175646
199,6000,57.87,3.235002,5.870602,27,99.97,2025-12-16T20:42:20.276077
199,6000,57.83,3.23492,5.87052,24,100,2025-12-16T20:42:20.376564
197,6000,57.8,3.234864,5.870464,19,100,2025-12-16T20:42:20.477496
196,6000,57.79,3.234958,5.870558,16,100,2025-12-16T20:42:20.578448
195,5998,57.77,3.234889,5.870489,18,100,2025-12-16T20:42:20.679454
197,6000,57.72,3.234859,5.870459,22,100,2025-12-16T20:42:20.780526
200,5992,57.7,3.234883,5.870483,19,100,2025-12-16T20:42:20.881483
200,5951,57.66,3.234834,5.870434,19,99.81,2025-12-16T20:42:20.982045
200,6000,57.62,3.234925,5.870525,20,99.7,2025-12-16T20:42:21.083049
200,6000,57.58,3.234966,5.870566,17,99.76,2025-12-16T20:42:21.183800
200,6000,57.54,3.234956,5.870556,20,99.58,2025-12-16T20:42:21.284843
200,6000,57.51,3.235016,5.870616,19,99.74,2025-12-16T20:42:21.385679
200,6000,57.49,3.235003,5.870603,23,99.76,2025-12-16T20:42:21.486757
200,6000,57.47,3.235042,5.870642,25,100,2025-12-16T20:42:21.587238
198,6000,57.45,3.235037,5.870637,23,99.94,2025-12-16T20:42:21.687861
196,5999,57.43,3.235108,5.870708,22,100,2025-12-16T20:42:21.788770
194,6000,57.41,3.235127,5.870727,21,100,2025-12-16T20:42:21.889526
197,6000,57.4,3.235121,5.870721,25,99.94,2025-12-16T20:42:21.990283
199,6000,57.36,3.235039,5.870639,28,100,2025-12-16T20:42:22.090544
200,6000,57.34,3.235131,5.870731,23,100,2025-12-16T20:42:22.191036
198,5954,57.3,3.23507,5.87067,23,99.88,2025-12-16T20:42:22.291962
197,6000,57.25,3.234994,5.870594,18,99.78,2025-12-16T20:42:22.392630
195,6000,57.21,3.235034,5.870634,19,99.88,2025-12-16T20:42:22.493360
193,5961,57.18,3.234997,5.870597,24,100,2025-12-16T20:42:22.594023
192,5925,57.14,3.234954,5.870554,24,100,2025-12-16T20:42:22.694820
192,5910,57.12,3.234991,5.870591,27,100,2025-12-16T20:42:22.795521
194,5883,57.07,3.234996,5.870596,31,100,2025-12-16T20:42:22.896250
193,5900,57.03,3.234932,5.870532,33,100,2025-12-16T20:42:22.997305
192,5886,57.01,3.234906,5.870506,31,100,2025-12-16T20:42:23.097682
191,5958,56.98,3.234994,5.870594,27,100,2025-12-16T20:42:23.198417
192,6000,56.94,3.234992,5.870592,25,100,2025-12-16T20:42:23.299116
190,6000,56.92,3.235004,5.870604,30,100,2025-12-16T20:42:23.399548
193,6000,56.88,3.235022,5.870622,28,100,2025-12-16T20:42:23.500344
195,6000,56.84,3.235103,5.870703,25,99.95,2025-12-16T20:42:23.600681
195,6000,56.8,3.235105,5.870705,25,99.99,2025-12-16T20:42:23.701251
195,6000,56.77,3.235016,5.870616,23,100,2025-12-16T20:42:23.802220
194,6000,56.74,3.235112,5.870712,18,100,2025-12-16T20:42:23.903244
196,6000,56.7,3.23512,5.87072,13,100,2025-12-16T20:42:24.004155
196,6000,56.67,3.23513,5.87073,12,99.85,2025-12-16T20:42:24.105744
194,5963,56.64,3.235038,5.870638,8,100,2025-12-16T20:42:24.206690
193,6000,56.6,3.23505,5.87065,5,100,2025-12-16T20:42:24.307643
192,6000,56.58,3.235083,5.870683,10,100,2025-12-16T20:42:24.408561
194,6000,56.56,3.235171,5.870771,8,100,2025-12-16T20:42:24.509592
194,5988,56.52,3.235109,5.870709,3,99.96,2025-12-16T20:42:24.609944
194,5968,56.47,3.235147,5.870747,6,99.8,2025-12-16T20:42:24.710586
193,5961,56.45,3.2352,5.8708,9,99.7,2025-12-16T20:42:24.811387
196,5956,56.43,3.235196,5.870796,9,99.85,2025-12-16T20:42:24.911891
198,6000,56.39,3.235127,5.870727,5,100,2025-12-16T20:42:25.034435
199,5950,56.34,3.235222,5.870822,8,99.98,2025-12-16T20:42:25.138188
198,5929,56.32,3.235166,5.870766,10,100,2025-12-16T20:42:25.238942
196,5982,56.28,3.235263,5.870863,11,99.89,2025-12-16T20:42:25.339832
199,6000,56.25,3.23534,5.87094,14,100,2025-12-16T20:42:25.440112
198,6000,56.22,3.235338,5.870938,13,100,2025-12-16T20:42:25.540708
196,5985,56.18,3.235362,5.870962,13,99.83,2025-12-16T20:42:25.641583
194,5982,56.17,3.235311,5.870911,14,99.68,2025-12-16T20:42:25.742362
192,5975,56.16,3.235363,5.870963,11,99.8,2025-12-16T20:42:25.842888
195,6000,56.12,3.235438,5.871038,6,100,2025-12-16T20:42:25.943355
197,6000,56.08,3.235488,5.871088,11,100,2025-12-16T20:42:26.044290
199,5956,56.03,3.23557,5.87117,11,99.86,2025-12-16T20:42:26.145230
199,6000,56.0,3.235644,5.871244,6,99.89,2025-12-16T20:42:26.246004
198,5997,55.98,3.235603,5.871203,8,100,2025-12-16T20:42:26.346467
197,6000,55.96,3.235617,5.871217,12,99.96,2025-12-16T20:42:26.447041
197,5980,55.95,3.235703,5.871303,14,100,2025-12-16T20:42:26.547787
196,5991,55.91,3.235685,5.871285,14,100,2025-12-16T20:42:26.648340
194,6000,55.88,3.235692,5.871292,19,100,2025-12-16T20:42:26.749251
195,6000,55.85,3.235634,5.871234,14,100,2025-12-16T20:42:26.850040
197,5965,55.84,3.23565,5.87125,17,100,2025-12-16T20:42:26.950970
198,6000,55.81,3.235728,5.871328,20,99.91,2025-12-16T20:42:27.052043
197,6000,55.79,3.235812,5.871412,23,99.81,2025-12-16T20:42:27.152851
195,6000,55.77,3.235831,5.871431,22,99.8,2025-12-16T20:42:27.253603
194,6000,55.75,3.235912,5.871512,25,100,2025-12-16T20:42:27.354439
192,6000,55.71,3.235841,5.871441,25,100,2025-12-16T20:42:27.455244
193,5982,55.7,3.235857,5.871457,20,100,2025-12-16T20:42:27.555995
195,5951,55.67,3.23576,5.87136,24,100,2025-12-16T20:42:27.656641
197,6000,55.62,3.23584,5.87144,27,100,2025-12-16T20:42:27.757578
200,6000,55.59,3.235825,5.871425,26,100,2025-12-16T20:42:27.858183
200,6000,55.54,3.235842,5.871442,31,99.96,2025-12-16T20:42:27.958757
198,6000,55.52,3.235788,5.871388,33,100,2025-12-16T20:42:28.059343
199,6000,55.51,3.235807,5.871407,32,100,2025-12-16T20:42:28.160076
200,5989,55.47,3.235752,5.871352,31,99.88,2025-12-16T20:42:28.260623
200,6000,55.44,3.235733,5.871333,26,100,2025-12-16T20:42:28.361263
200,6000,55.41,3.235801,5.871401,22,100,2025-12-16T20:42:28.461979
198,6000,55.39,3.235823,5.871423,18,100,2025-12-16T20:42:28.562674
196,6000,55.38,3.235724,5.871324,23,100,2025-12-16T20:42:28.663266
196,5972,55.36,3.235768,5.871368,25,100,2025-12-16T20:42:28.764147
194,6000,55.32,3.235859,5.871459,25,99.96,2025-12-16T20:42:28.864605
193,6000,55.28,3.235911,5.871511,26,100,2025-12-16T20:42:28.965142
192,5977,55.27,3.235824,5.871424,23,100,2025-12-16T20:42:29.065880
191,6000,55.24,3.235867,5.871467,19,99.85,2025-12-16T20:42:29.166669
189,6000,55.22,3.23592,5.87152,15,100,2025-12-16T20:42:29.267322
190,6000,55.19,3.23587,5.87147,16,99.83,2025-12-16T20:42:29.368120
191,5977,55.15,3.235798,5.871398,12,99.67,2025-12-16T20:42:29.468920
189,6000,55.13,3.235757,5.871357,16,100,2025-12-16T20:42:29.570041
190,5986,55.09,3.235704,5.871304,12,100,2025-12-16T20:42:29.671142
191,5951,55.06,3.23575,5.87135,12,100,2025-12-16T20:42:29.771905
191,5941,55.03,3.235707,5.871307,7,99.9,2025-12-16T20:42:29.873029
193,5892,54.99,3.23577,5.87137,5,99.9,2025-12-16T20:42:29.973708
194,5916,54.97,3.23587,5.87147,6,99.71,2025-12-16T20:42:30.074521
196,5894,54.94,3.235814,5.871414,2,99.97,2025-12-16T20:42:30.175648
197,5937,54.91,3.235895,5.871495,5,99.91,2025-12-16T20:42:30.276314
199,6000,54.9,3.235994,5.871594,2,99.84,2025-12-16T20:42:30.377021
200,6000,54.87,3.235971,5.871571,7,100,2025-12-16T20:42:30.478055
198,6000,54.86,3.235947,5.871547,11,99.9,2025-12-16T20:42:30.578866
198,6000,54.82,3.235918,5.871518,11,99.8,2025-12-16T20:42:30.679464
196,5969,54.78,3.235993,5.871593,11,99.74,2025-12-16T20:42:30.780213
194,5955,54.75,3.235976,5.871576,7,100,2025-12-16T20:42:30.881004
193,5945,54.72,3.236031,5.871631,9,100,2025-12-16T20:42:30.981650
191,6000,54.7,3.235958,5.871558,7,100,2025-12-16T20:42:31.082526
191,6000,54.65,3.236029,5.871629,6,100,2025-12-16T20:42:31.183353
194,6000,54.63,3.235953,5.871553,1,99.88,2025-12-16T20:42:31.284367
193,5952,54.6,3.235872,5.871472,2,100,2025-12-16T20:42:31.385069
195,5996,54.57,3.235901,5.871501,2,99.96,2025-12-16T20:42:31.485875
197,6000,54.52,3.235983,5.871583,2,100,2025-12-16T20:42:31.586411
199,5975,54.48,3.236,5.8716,0,100,2025-12-16T20:42:31.687276
198,6000,54.47,3.23598,5.87158,2,100,2025-12-16T20:42:31.787722
197,6000,54.44,3.235988,5.871588,0,99.94,2025-12-16T20:42:31.888862
195,6000,54.4,3.236053,5.871653,2,100,2025-12-16T20:42:31.989776
197,6000,54.36,3.235978,5.871578,7,99.83,2025-12-16T20:42:32.105922
198,6000,54.33,3.235883,5.871483,10,100,2025-12-16T20:42:32.212610
200,5976,54.31,3.235956,5.871556,5,100,2025-12-16T20:42:32.313260
199,5968,54.26,3.236052,5.871652,10,100,2025-12-16T20:42:32.413772
200,5924,54.25,3.236084,5.871684,5,100,2025-12-16T20:42:32.514075
200,6000,54.21,3.236033,5.871633,3,99.97,2025-12-16T20:42:32.614485
200,6000,54.18,3.235943,5.871543,5,100,2025-12-16T20:42:32.714913
200,6000,54.15,3.235996,5.871596,10,100,2025-12-16T20:42:32.815342
200,5982,54.11,3.235934,5.871534,5,99.87,2025-12-16T20:42:32.915739
200,6000,54.07,3.235956,5.871556,1,99.89,2025-12-16T20:42:33.016088
200,5994,54.03,3.235971,5.871571,6,100,2025-12-16T20:42:33.116602
200,5947,54.01,3.235993,5.871593,4,99.97,2025-12-16T20:42:33.217378
198,6000,54.0,3.23609,5.87169,9,100,2025-12-16T20:42:33.317855
200,5988,53.96,3.236123,5.871723,9,100,2025-12-16T20:42:33.418290
200,5966,53.92,3.236206,5.871806,14,100,2025-12-16T20:42:33.518960
200,6000,53.9,3.236261,5.871861,14,100,2025-12-16T20:42:33.619599
199,5972,53.85,3.236289,5.871889,16,99.94,2025-12-16T20:42:33.720410
199,5977,53.82,3.236377,5.871977,11,100,2025-12-16T20:42:33.820881
200,5934,53.78,3.236415,5.872015,14,100,2025-12-16T20:42:33.921436
198,5921,53.75,3.236504,5.872104,14,99.83,2025-12-16T20:42:34.021865
197,5953,53.71,3.236473,5.872073,13,100,2025-12-16T20:42:34.122416
199,6000,53.67,3.236469,5.872069,12,100,2025-12-16T20:42:34.222891
198,6000,53.63,3.236514,5.872114,17,100,2025-12-16T20:42:34.323386
199,5967,53.6,3.236469,5.872069,15,99.91,2025-12-16T20:42:34.423888
198,6000,53.57,3.236514,5.872114,16,100,2025-12-16T20:42:34.524492
196,6000,53.53,3.236533,5.872133,20,99.97,2025-12-16T20:42:34.624794
199,6000,53.51,3.236556,5.872156,15,99.9,2025-12-16T20:42:34.725163
200,6000,53.49,3.236569,5.872169,13,99.91,2025-12-16T20:42:34.825852
200,5981,53.45,3.236615,5.872215,18,99.98,2025-12-16T20:42:34.926587
199,6000,53.43,3.236694,5.872294,23,99.96,2025-12-16T20:42:35.026861
199,6000,53.41,3.236782,5.872382,21,99.77,2025-12-16T20:42:35.127287
200,5958,53.4,3.236708,5.872308,16,99.6,2025-12-16T20:42:35.227570
200,6000,53.36,3.236635,5.872235,19,99.65,2025-12-16T20:42:35.328159
200,6000,53.34,3.236557,5.872157,17,99.91,2025-12-16T20:42:35.430008
200,6000,53.31,3.236496,5.872096,14,99.79,2025-12-16T20:42:35.530661
200,6000,53.26,3.236575,5.872175,18,99.79,2025-12-16T20:42:35.631328
200,6000,53.22,3.236628,5.872228,22,99.67,2025-12-16T20:42:35.731852
198,6000,53.17,3.236603,5.872203,26,99.7,2025-12-16T20:42:35.832161
199,6000,53.16,3.236662,5.872262,23,100,2025-12-16T20:42:35.932662
200,6000,53.14,3.236715,5.872315,23,100,2025-12-16T20:42:36.032930
200,6000,53.12,3.236691,5.872291,25,100,2025-12-16T20:42:36.133474
200,6000,53.09,3.236698,5.872298,26,100,2025-12-16T20:42:36.234044
198,6000,53.07,3.23678,5.87238,29,100,2025-12-16T20:42:36.334708
196,6000,53.05,3.236686,5.872286,30,100,2025-12-16T20:42:36.435305
194,5985,53.03,3.236646,5.872246,31,100,2025-12-16T20:42:36.535808
197,5995,52.99,3.236558,5.872158,34,100,2025-12-16T20:42:36.636500
198,5971,52.96,3.236536,5.872136,39,100,2025-12-16T20:42:36.736865
197,6000,52.92,3.236597,5.872197,35,99.98,2025-12-16T20:42:36.837162
197,5982,52.91,3.236597,5.872197,33,100,2025-12-16T20:42:36.937895
200,5993,52.89,3.236674,5.872274,29,99.85,2025-12-16T20:42:37.038463
200,6000,52.86,3.236631,5.872231,26,99.85,2025-12-16T20:42:37.138760
200,6000,52.82,3.236565,5.872165,27,100,2025-12-16T20:42:37.239341
200,5991,52.81,3.236477,5.872077,29,100,2025-12-16T20:42:37.339733
200,5987,52.77,3.236411,5.872011,28,100,2025-12-16T20:42:37.440292
200,5994,52.75,3.236358,5.871958,28,100,2025-12-16T20:42:37.540784
198,6000,52.74,3.236354,5.871954,31,100,2025-12-16T20:42:37.641302
200,5990,52.71,3.236356,5.871956,36,100,2025-12-16T20:42:37.741791
200,5990,52.66,3.236292,5.871892,36,100,2025-12-16T20:42:37.842229
198,6000,52.64,3.23634,5.87194,37,100,2025-12-16T20:42:37.942643
200,6000,52.6,3.236318,5.871918,36,100,2025-12-16T20:42:38.043124
199,6000,52.58,3.236305,5.871905,36,99.93,2025-12-16T20:42:38.143966
200,5950,52.55,3.236374,5.871974,37,100,2025-12-16T20:42:38.244848
200,5989,52.53,3.236421,5.872021,38,99.95,2025-12-16T20:42:38.345471
200,5952,52.5,3.236349,5.871949,40,99.95,2025-12-16T20:42:38.446097
200,5997,52.47,3.23638,5.87198,40,100,2025-12-16T20:42:38.546665
198,6000,52.43,3.236358,5.871958,42,100,2025-12-16T20:42:38.646968
198,6000,52.42,3.236263,5.871863,46,100,2025-12-16T20:42:38.747631
200,5989,52.4,3.236177,5.871777,43,100,2025-12-16T20:42:38.848126
200,5958,52.39,3.236174,5.871774,46,99.85,2025-12-16T20:42:38.948734
200,5999,52.36,3.236177,5.871777,43,99.9,2025-12-16T20:42:39.048966
198,5985,52.34,3.236213,5.871813,47,100,2025-12-16T20:42:39.149287
199,5943,52.31,3.236301,5.871901,48,100,2025-12-16T20:42:39.249901
200,5906,52.29,3.236254,5.871854,46,100,2025-12-16T20:42:39.350112
199,5928,52.25,3.23617,5.87177,51,100,2025-12-16T20:42:39.450373
200,5912,52.21,3.236227,5.871827,53,99.87,2025-12-16T20:42:39.550949
200,5968,52.18,3.236131,5.871731,49,99.79,2025-12-16T20:42:39.651219
200,5998,52.13,3.23615,5.87175,50,100,2025-12-16T20:42:39.751786
198,6000,52.11,3.236069,5.871669,54,99.93,2025-12-16T20:42:39.852391
197,6000,52.07,3.23614,5.87174,50,100,2025-12-16T20:42:39.952727
200,6000,52.04,3.236131,5.871731,52,99.81,2025-12-16T20:42:40.053249
200,6000,52.0,3.236047,5.871647,52,100,2025-12-16T20:42:40.153574
200,6000,51.99,3.236042,5.871642,48,99.86,2025-12-16T20:42:40.254192
200,6000,51.95,3.236064,5.871664,47,99.9,2025-12-16T20:42:40.354793
200,6000,51.93,3.236081,5.871681,52,99.75,2025-12-16T20:42:40.479488
200,6000,51.91,3.236008,5.871608,54,100,2025-12-16T20:42:40.580968
200,6000,51.86,3.236104,5.871704,55,99.96,2025-12-16T20:42:40.681315
200,5977,51.82,3.236188,5.871788,58,100,2025-12-16T20:42:40.782096
200,5960,51.81,3.236216,5.871816,60,100,2025-12-16T20:42:40.882712
199,6000,51.79,3.236291,5.871891,59,99.95,2025-12-16T20:42:40.983059
200,6000,51.75,3.23626,5.87186,59,100,2025-12-16T20:42:41.083624
200,5973,51.71,3.236277,5.871877,60,100,2025-12-16T20:42:41.184325
198,5998,51.67,3.236345,5.871945,60,100,2025-12-16T20:42:41.284608
200,5969,51.65,3.236328,5.871928,60,100,2025-12-16T20:42:41.385333
200,6000,51.62,3.236399,5.871999,56,100,2025-12-16T20:42:41.485747
200,6000,51.58,3.236401,5.872001,58,100,2025-12-16T20:42:41.586339
200,5974,51.55,3.236435,5.872035,53,100,2025-12-16T20:42:41.686746
200,6000,51.51,3.236388,5.871988,50,100,2025-12-16T20:42:41.787330
199,5981,51.49,3.236478,5.872078,52,100,2025-12-16T20:42:41.887809
200,5997,51.44,3.236512,5.872112,49,100,2025-12-16T20:42:41.988237
199,6000,51.42,3.236524,5.872124,50,100,2025-12-16T20:42:42.088733
200,6000,51.38,3.23649,5.87209,54,100,2025-12-16T20:42:42.189282
200,6000,51.34,3.236394,5.871994,54,100,2025-12-16T20:42:42.290009
200,6000,51.33,3.236329,5.871929,57,100,2025-12-16T20:42:42.390531
200,5966,51.31,3.23631,5.87191,52,100,2025-12-16T20:42:42.491042
200,5970,51.26,3.236291,5.871891,56,100,2025-12-16T20:42:42.591543
200,6000,51.23,3.236338,5.871938,55,100,2025-12-16T20:42:42.691828
200,6000,51.21,3.236274,5.871874,60,100,2025-12-16T20:42:42.792350
200,6000,51.2,3.236366,5.871966,56,100,2025-12-16T20:42:42.892810
200,6000,51.15,3.236401,5.872001,54,100,2025-12-16T20:42:42.993464
200,5955,51.13,3.236319,5.871919,56,100,2025-12-16T20:42:43.094003
199,5946,51.08,3.236355,5.871955,54,100,2025-12-16T20:42:43.194448
200,5926,51.03,3.236448,5.872048,52,100,2025-12-16T20:42:43.295081
200,5924,51.02,3.236381,5.871981,55,100,2025-12-16T20:42:43.395660
200,5983,50.98,3.236336,5.871936,60,100,2025-12-16T20:42:43.495927
200,6000,50.95,3.236297,5.871897,63,100,2025-12-16T20:42:43.596353
200,6000,50.91,3.236267,5.871867,58,100,2025-12-16T20:42:43.696705
200,6000,50.87,3.236309,5.871909,56,100,2025-12-16T20:42:43.797206
200,6000,50.82,3.236228,5.871828,61,99.99,2025-12-16T20:42:43.897845
200,6000,50.8,3.2362,5.8718,60,100,2025-12-16T20:42:43.998188
198,6000,50.76,3.236128,5.871728,60,99.9,2025-12-16T20:42:44.098795
199,5979,50.72,3.236102,5.871702,60,99.83,2025-12-16T20:42:44.199106
200,5984,50.7,3.236193,5.871793,56,99.85,2025-12-16T20:42:44.299878
199,6000,50.68,3.23613,5.87173,61,100,2025-12-16T20:42:44.400326
200,6000,50.65,3.236049,5.871649,56,99.87,2025-12-16T20:42:44.500790
200,6000,50.62,3.236082,5.871682,53,99.84,2025-12-16T20:42:44.601408
200,6000,50.6,3.236175,5.871775,53,100,2025-12-16T20:42:44.701982
200,5958,50.56,3.236223,5.871823,53,100,2025-12-16T20:42:44.802584
200,6000,50.54,3.236294,5.871894,50,100,2025-12-16T20:42:44.903092
199,6000,50.49,3.236243,5.871843,45,99.98,2025-12-16T20:42:45.003861
198,5950,50.47,3.236339,5.871939,44,99.91,2025-12-16T20:42:45.104186
197,5961,50.44,3.236431,5.872031,43,100,2025-12-16T20:42:45.204716
195,5975,50.42,3.236334,5.871934,47,100,2025-12-16T20:42:45.305375
193,6000,50.4,3.236298,5.871898,47,100,2025-12-16T20:42:45.405877
192,6000,50.36,3.236388,5.871988,46,100,2025-12-16T20:42:45.506888
195,6000,50.32,3.236319,5.871919,46,99.93,2025-12-16T20:42:45.607590
197,6000,50.29,3.236224,5.871824,43,100,2025-12-16T20:42:45.708195
198,6000,50.24,3.236244,5.871844,46,100,2025-12-16T20:42:45.808508
200,5961,50.22,3.236249,5.871849,48,100,2025-12-16T20:42:45.908856
199,5950,50.21,3.23618,5.87178,46,100,2025-12-16T20:42:46.010320
199,6000,50.16,3.236261,5.871861,42,100,2025-12-16T20:42:46.110834
199,5985,50.12,3.236316,5.871916,40,100,2025-12-16T20:42:46.211458
200,6000,50.1,3.236222,5.871822,40,100,2025-12-16T20:42:46.311858
200,6000,50.07,3.236287,5.871887,41,100,2025-12-16T20:42:46.412126
200,6000,50.03,3.236364,5.871964,38,100,2025-12-16T20:42:46.512385
200,5999,50.01,3.236282,5.871882,36,100,2025-12-16T20:42:46.613102
200,6000,49.99,3.236375,5.871975,37,100,2025-12-16T20:42:46.713758
199,6000,49.94,3.236451,5.872051,32,100,2025-12-16T20:42:46.813995
199,6000,49.93,3.236354,5.871954,37,100,2025-12-16T20:42:46.915154
199,5970,49.9,3.236364,5.871964,37,100,2025-12-16T20:42:47.015646
197,5985,49.89,3.236369,5.871969,39,99.82,2025-12-16T20:42:47.116182
200,6000,49.85,3.23645,5.87205,43,100,2025-12-16T20:42:47.216795
199,6000,49.81,3.2364,5.872,38,100,2025-12-16T20:42:47.317228
200,5998,49.77,3.236489,5.872089,40,100,2025-12-16T20:42:47.417523
199,6000,49.75,3.236402,5.872002,36,100,2025-12-16T20:42:47.518193
200,5974,49.72,3.236407,5.872007,38,99.88,2025-12-16T20:42:47.618438
200,5991,49.68,3.23638,5.87198,34,100,2025-12-16T20:42:47.718842
200,6000,49.65,3.236397,5.871997,32,99.93,2025-12-16T20:42:47.819598
198,6000,49.64,3.236348,5.871948,31,100,2025-12-16T20:42:47.920239
199,5970,49.62,3.236275,5.871875,27,100,2025-12-16T20:42:48.021058
199,6000,49.58,3.2362,5.8718,23,99.8,2025-12-16T20:42:48.121690
200,6000,49.53,3.236127,5.871727,19,99.97,2025-12-16T20:42:48.221913
200,5978,49.51,3.236102,5.871702,15,100,2025-12-16T20:42:48.322245
200,6000,49.48,3.23618,5.87178,15,100,2025-12-16T20:42:48.422527
200,6000,49.46,3.236213,5.871813,20,100,2025-12-16T20:42:48.522851
198,5964,49.44,3.236278,5.871878,22,99.93,2025-12-16T20:42:48.623109
197,6000,49.4,3.236353,5.871953,17,100,2025-12-16T20:42:48.723450
200,6000,49.38,3.236331,5.871931,16,100,2025-12-16T20:42:48.823737
199,6000,49.35,3.236306,5.871906,20,99.84,2025-12-16T20:42:48.924458
200,6000,49.32,3.236318,5.871918,22,99.67,2025-12-16T20:42:49.024893
200,6000,49.29,3.236263,5.871863,24,100,2025-12-16T20:42:49.125463
